http://schema.org,Product,Brian Hoover | Pentagram (2016) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fpgrj4qtBOrlMlXIFVFX-4Q%2Flarge.jpg&width=263,"Available for sale from Priscilla Fowler Fine Art, Brian Hoover, Pentagram (2016), Oil on board, 48 × 24 in",https://www.artsy.net/artwork/brian-hoover-pentagram,48 in,24 in,,Brian Hoover,Painting,2016,3000,USD,https://schema.org/InStock
http://schema.org,Product,José M. Fontaiña | Feminine Touch (2019) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=506&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FdWCxy0dfx8S5zx6sxCNQzg%2Flarge.jpg&width=640,"Available for sale from Priscilla Fowler Fine Art, José M. Fontaiña, Feminine Touch (2019), Acrylic on gessobord, 24 × 30 in",https://www.artsy.net/artwork/jose-m-fontaina-feminine-touch,24 in,30 in,,José M. Fontaiña,Painting,2019,4500,USD,https://schema.org/InStock
http://schema.org,Product,Brian Hoover | Wraiths of Miller House (2010) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FELEJrVv5BHpm0SJP_DF6ww%2Flarge.jpg&width=326,"Available for sale from Priscilla Fowler Fine Art, Brian Hoover, Wraiths of Miller House (2010), Oil with gold leaf on board, 72 × 36 in",https://www.artsy.net/artwork/brian-hoover-wraiths-of-miller-house,72 in,36 in,,Brian Hoover,Painting,2010,6000,USD,https://schema.org/InStock
http://schema.org,Product,José M. Fontaiña | Caught on Camera (2018) | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=632&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FYHXtwu8IN3arNvd4S9xsYQ%2Flarge.jpg&width=640,"From Priscilla Fowler Fine Art, José M. Fontaiña, Caught on Camera (2018), Acrylic on gessobord, 30 × 30 in",https://www.artsy.net/artwork/jose-m-fontaina-caught-on-camera,30 in,30 in,,José M. Fontaiña,Painting,2018,4000,USD,https://schema.org/OutOfStock
http://schema.org,Product,David Baird | Tearing the Veil #10 (ca. 2019) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F-fx85DljPIOl4F6f1HlPrw%2Flarge.jpg&width=437,"Available for sale from Priscilla Fowler Fine Art, David Baird, Tearing the Veil #10 (ca. 2019), Monoprint, 26 × 19 in",https://www.artsy.net/artwork/david-baird-tearing-the-veil-number-10,26 in,19 in,,David Baird,Mixed Media,ca. 2019,1200,USD,https://schema.org/InStock
http://schema.org,Product,Ed Meese | Pond (2009) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=417&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FL87ThTpHeRixBKZ2s_nHZg%2Flarge.jpg&width=640,"Available for sale from Priscilla Fowler Fine Art, Ed Meese, Pond (2009), Painting on Paper, 14 × 22 in",https://www.artsy.net/artwork/ed-meese-pond,14 in,22 in,,Ed Meese,Painting,2009,850,USD,https://schema.org/InStock
http://schema.org,Product,Katie Klemp | Aberration (2007) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=421&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FCgXi2-xyBvONQNQHOqrnzA%2Flarge.jpg&width=640,"Available for sale from Priscilla Fowler Fine Art, Katie Klemp, Aberration (2007), Oil on canvas, 24 × 36 in",https://www.artsy.net/artwork/katie-klemp-aberration,24 in,36 in,,Katie Klemp,Painting,2007,975,USD,https://schema.org/InStock
http://schema.org,Product,Cheryl Magellen | Giant Boulders (2022) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FK6VIVXFAvt-2cssUXtcsow%2Flarge.jpg&width=622,"Available for sale from Priscilla Fowler Fine Art, Cheryl Magellen, Giant Boulders (2022), Acrylic on panel, 12 × 12 in",https://www.artsy.net/artwork/cheryl-magellen-giant-boulders-1,12 in,12 in,,Cheryl Magellen,Painting,2022,575,USD,https://schema.org/InStock
http://schema.org,Product,Michael Scott Richardson | Woman with Hat (2020) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F2pTfBE5N_VoAt8XrkzcpTg%2Flarge.jpg&width=475,"Available for sale from Priscilla Fowler Fine Art, Michael Scott Richardson, Woman with Hat (2020), Mixed media on canvas, 24 × 18 in",https://www.artsy.net/artwork/michael-scott-richardson-woman-with-hat,24 in,18 in,,Michael Scott Richardson,Painting,2020,450,USD,https://schema.org/InStock
http://schema.org,Product,Kristin Meuser | Moonlight Wildfire (ca. 2020) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FU3gFFeIDwh46HhUtuuBBhg%2Flarge.jpg&width=329,"Available for sale from Priscilla Fowler Fine Art, Kristin Meuser, Moonlight Wildfire (ca. 2020), Acrylic Paint, Machine Stitching, Lokta Paper, 50 1/2 × 2…",https://www.artsy.net/artwork/kristin-meuser-moonlight-wildfire,50 1/2 in,27 in,,Kristin Meuser,Mixed Media,ca. 2020,3500,USD,https://schema.org/InStock
http://schema.org,Product,Rosanne Giacomini | Flow (2018) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FkrcytHHiYWU2xeFBUBHZgQ%2Flarge.jpg&width=585,"Available for sale from Priscilla Fowler Fine Art, Rosanne Giacomini, Flow (2018), Natural materials, 39 × 35 1/2 in",https://www.artsy.net/artwork/rosanne-giacomini-flow,39 in,35 1/2 in,,Rosanne Giacomini,Textile Arts,2018,1250,USD,https://schema.org/InStock
http://schema.org,Product,Alexander Sky | MesoAmerican Memory (2019) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FQHKw0v8lCbQJDCLPpFKm2Q%2Flarge.jpg&width=631,"Available for sale from Priscilla Fowler Fine Art, Alexander Sky, MesoAmerican Memory (2019), Mixed media on canvas, 36 × 36 in",https://www.artsy.net/artwork/alexander-sky-mesoamerican-memory,36 in,36 in,,Alexander Sky,Painting,2019,2000,USD,https://schema.org/InStock
http://schema.org,Product,Michael Scott Richardson | The Cost of Good (2018) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FWiVUBvMc1m3T0t2vpzKTGA%2Flarge.jpg&width=636,"Available for sale from Priscilla Fowler Fine Art, Michael Scott Richardson, The Cost of Good (2018), Mixed media on canvas, 36 × 36 in",https://www.artsy.net/artwork/michael-scott-richardson-the-cost-of-good,36 in,36 in,,Michael Scott Richardson,Painting,2018,1050,USD,https://schema.org/InStock
http://schema.org,Product,PWOZ | O (2019) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F4N2Rkp6s6itXavJQLhlbvA%2Flarge.jpg&width=431,"Available for sale from Priscilla Fowler Fine Art, PWOZ, O (2019), Acrylic and spray paint on canvas, 44 × 30 in",https://www.artsy.net/artwork/pwoz-o,44 in,30 in,,PWOZ,Painting,2019,1400,USD,https://schema.org/InStock
http://schema.org,Product,Ruben Permel | The Ledge (2020) | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FZTpZX3T026kmgfIAD2OnvQ%2Flarge.jpg&width=431,"From Priscilla Fowler Fine Art, Ruben Permel, The Ledge (2020), Acrylic on canvas, 36 × 24 in",https://www.artsy.net/artwork/ruben-permel-the-ledge,36 in,24 in,,Ruben Permel,Painting,2020,150,USD,https://schema.org/OutOfStock
http://schema.org,Product,PWOZ | W (2019) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FrXRGoziW5h3YbxTEW052vA%2Flarge.jpg&width=427,"Available for sale from Priscilla Fowler Fine Art, PWOZ, W (2019), Acrylic and spray paint on canvas, 44 × 33 in",https://www.artsy.net/artwork/pwoz-w,44 in,33 in,,PWOZ,Painting,2019,1400,USD,https://schema.org/InStock
http://schema.org,Product,Anne Hoff | Circuitous Cycles (2019) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FR1jEQm0Q9PCWxkMi0L4keQ%2Flarge.jpg&width=425,"Available for sale from Priscilla Fowler Fine Art, Anne Hoff, Circuitous Cycles (2019), Stone and polymer lithograph on paper, 15 × 15 in",https://www.artsy.net/artwork/anne-hoff-circuitous-cycles,15 in,15 in,,Anne Hoff,"Drawing, Collage or other Work on Paper",2019,150,USD,https://schema.org/InStock
http://schema.org,Product,"Dennis Galloway | Gwendolyn, OR (2013) | Available for Sale | Artsy",https://d7hftxdivxxvm.cloudfront.net?height=106&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FmVbIroxc_w_vlxmYmIQNFA%2Flarge.jpg&width=640,"Available for sale from Priscilla Fowler Fine Art, Dennis Galloway, Gwendolyn, OR (2013), Pigment inks on acid-free mat paper with a slight warm tone, 11 ×…",https://www.artsy.net/artwork/dennis-galloway-gwendolyn-or,11 in,22 in,,Dennis Galloway,Photography,2013,400,USD,https://schema.org/InStock
http://schema.org,Product,"Dennis Galloway | Halsey, OR #1 (2011) | Available for Sale | Artsy",https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F71uAJBldUMtrmybcdKd6XQ%2Flarge.jpg&width=508,"Available for sale from Priscilla Fowler Fine Art, Dennis Galloway, Halsey, OR #1 (2011), Pigment inks on acid-free mat paper with a slight warm tone, 12 ×…",https://www.artsy.net/artwork/dennis-galloway-halsey-or-number-1,12 in,16 in,,Dennis Galloway,Photography,2011,325,USD,https://schema.org/InStock
http://schema.org,Product,Don Lyle | Portrait of Two Young Men (2020) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FPdLFE0uCJIrbyKnXfisDpw%2Flarge.jpg&width=576,"Available for sale from Priscilla Fowler Fine Art, Don Lyle, Portrait of Two Young Men (2020), Acrylic on panel, 30 × 28 in",https://www.artsy.net/artwork/don-lyle-portrait-of-two-young-men,30 in,28 in,,Don Lyle,Painting,2020,400,USD,https://schema.org/InStock
http://schema.org,Product,Brian Hoover | Out of the Woods (2017) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=637&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F2TdTKLwXzdORfNVBh0n2lA%2Flarge.jpg&width=640,"Available for sale from Priscilla Fowler Fine Art, Brian Hoover, Out of the Woods (2017), Oil on board, 24 × 24 in",https://www.artsy.net/artwork/brian-hoover-out-of-the-woods,24 in,24 in,,Brian Hoover,Painting,2017,2500,USD,https://schema.org/InStock
http://schema.org,Product,"Dennis Galloway | Hopmere, OR (2015) | Available for Sale | Artsy",https://d7hftxdivxxvm.cloudfront.net?height=477&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F6cKV79v_InxzohBTcqQq0A%2Flarge.jpg&width=640,"Available for sale from Priscilla Fowler Fine Art, Dennis Galloway, Hopmere, OR (2015), Pigment inks on acid-free mat paper with a slight warm tone, 12 × 1…",https://www.artsy.net/artwork/dennis-galloway-hopmere-or,12 in,14 in,,Dennis Galloway,Photography,2015,325,USD,https://schema.org/InStock
http://schema.org,Product,Chelsea Rust | Take-Off (ca. 2018) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=639&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fd1iCq7FyqQLSTYGTSjxGrQ%2Flarge.jpg&width=428,"Available for sale from Priscilla Fowler Fine Art, Chelsea Rust, Take-Off (ca. 2018), Mixed media, glitter, oil on canvas, 30 × 20 in",https://www.artsy.net/artwork/chelsea-rust-take-off,30 in,20 in,,Chelsea Rust,Painting,ca. 2018,750,USD,https://schema.org/InStock
http://schema.org,Product,"Dennis Galloway | Waterville Plateau, WA #1 (2014) | Available for Sale | Artsy",https://d7hftxdivxxvm.cloudfront.net?height=373&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F2g3plIQN2XpI0pY-NXCALA%2Flarge.jpg&width=640,"Available for sale from Priscilla Fowler Fine Art, Dennis Galloway, Waterville Plateau, WA #1 (2014), Pigment inks on acid-free mat paper with a slight war…",https://www.artsy.net/artwork/dennis-galloway-waterville-plateau-wa-number-1,11 in,17 in,,Dennis Galloway,Photography,2014,375,USD,https://schema.org/InStock
http://schema.org,Product,Linda Shaffer | Floating (ca. 2021) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=628&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FoCCIvJLzRGdaSr4kCIDuTg%2Flarge.jpg&width=640,"Available for sale from Priscilla Fowler Fine Art, Linda Shaffer, Floating (ca. 2021), Mixed Media, 12 × 12 × 1 in",https://www.artsy.net/artwork/linda-shaffer-floating,12 in,12 in,1 in,Linda Shaffer,Mixed Media,ca. 2021,325,USD,https://schema.org/InStock
http://schema.org,Product,Brian Hoover | Dream of the Shepherdess's Ghost (2018) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FhVosfLFxPuKf1f6JncZXmg%2Flarge.jpg&width=456,"Available for sale from Priscilla Fowler Fine Art, Brian Hoover, Dream of the Shepherdess's Ghost (2018), Oil on board, 34 × 24 in",https://www.artsy.net/artwork/brian-hoover-dream-of-the-shepherdesss-ghost,34 in,24 in,,Brian Hoover,Painting,2018,3000,USD,https://schema.org/InStock
http://schema.org,Product,Virginia Derryberry | Sol and Luna Have a Conversation (2015) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FUB3-FNY9IOSj7Fxp47TFtg%2Flarge.jpg&width=456,"Available for sale from Priscilla Fowler Fine Art, Virginia Derryberry, Sol and Luna Have a Conversation (2015), Oil on canvas, 84 × 60 in",https://www.artsy.net/artwork/virginia-derryberry-sol-and-luna-have-a-conversation,84 in,60 in,,Virginia Derryberry,Painting,2015,7000,USD,https://schema.org/InStock
http://schema.org,Product,Katie Klemp | Brunch (2019) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=509&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FDJIvk_znANyI6s83tKsvJw%2Flarge.jpg&width=640,"Available for sale from Priscilla Fowler Fine Art, Katie Klemp, Brunch (2019), Acrylic, 16 × 20 in",https://www.artsy.net/artwork/katie-klemp-brunch,16 in,20 in,,Katie Klemp,Painting,2019,550,USD,https://schema.org/InStock
http://schema.org,Product,Scott Bauer | Sunday Project (2012) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=487&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FhdVv0EUcJewVAUP1LxPV1g%2Flarge.jpg&width=640,"Available for sale from Priscilla Fowler Fine Art, Scott Bauer, Sunday Project (2012), Acrylic on Canvas, 36 × 48 in",https://www.artsy.net/artwork/scott-bauer-sunday-project,36 in,48 in,,Scott Bauer,Painting,2012,3500,USD,https://schema.org/InStock
http://schema.org,Product,Hayden Senter | Rift (ca. 2017) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FMNU4Lnoq5cV7V6_Zs23sDQ%2Flarge.jpg&width=489,"Available for sale from Priscilla Fowler Fine Art, Hayden Senter, Rift (ca. 2017), Screenprint, 20 × 16 in",https://www.artsy.net/artwork/hayden-senter-rift,20 in,16 in,,Hayden Senter,Print,ca. 2017,250,USD,https://schema.org/InStock
http://schema.org,Product,Katie Klemp | Family Reunion (2020) | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fx6qQB-Pb4JHon312zgT58Q%2Flarge.jpg&width=628,"From Priscilla Fowler Fine Art, Katie Klemp, Family Reunion (2020), Acrylic, 24 × 24 in",https://www.artsy.net/artwork/katie-klemp-family-reunion,24 in,24 in,,Katie Klemp,Painting,2020,1150,USD,https://schema.org/OutOfStock
http://schema.org,Product,Brian Hoover | Sleeping at the Louvre Frozen in Flight (2020) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FPJn4uwHCY14fa_E3was8Hg%2Flarge.jpg&width=295,"Available for sale from Priscilla Fowler Fine Art, Brian Hoover, Sleeping at the Louvre Frozen in Flight (2020), Oil on board, 24 × 12 in",https://www.artsy.net/artwork/brian-hoover-sleeping-at-the-louvre-frozen-in-flight,24 in,12 in,,Brian Hoover,Painting,2020,1200,USD,https://schema.org/InStock
http://schema.org,Product,David Baird | Whirling Wheel (set of 9) (2020) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F4aHH6RmkKe9P3uFwbWrlIw%2Flarge.jpg&width=494,"Available for sale from Priscilla Fowler Fine Art, David Baird, Whirling Wheel (set of 9) (2020), Mixed media on paper, 17 × 13 in",https://www.artsy.net/artwork/david-baird-whirling-wheel-set-of-9,17 in,13 in,,David Baird,Painting,2020,215,USD,https://schema.org/InStock
http://schema.org,Product,Virginia Derryberry | At the Eclipse (2017) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FxzzgljPag3XKpz-po0e2GQ%2Flarge.jpg&width=385,"Available for sale from Priscilla Fowler Fine Art, Virginia Derryberry, At the Eclipse (2017), Oil on canvas, 60 × 40 in",https://www.artsy.net/artwork/virginia-derryberry-at-the-eclipse,60 in,40 in,,Virginia Derryberry,Painting,2017,4500,USD,https://schema.org/InStock
http://schema.org,Product,John Glass | Black and White Reticello Bowl (ca. 2019) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=587&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FetNgXgOju_yzhxertsiqGw%2Flarge.jpg&width=640,"Available for sale from Priscilla Fowler Fine Art, John Glass, Black and White Reticello Bowl (ca. 2019), Glass, 7 1/2 × 9 × 9 1/4 in",https://www.artsy.net/artwork/john-glass-black-and-white-reticello-bowl,7 1/2 in,9 in,9 1/4 in,John Glass,Design/Decorative Art,ca. 2019,550,USD,https://schema.org/InStock
http://schema.org,Product,Hayden Senter | Find Lies to Live (ca. 2017) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=468&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fx_T5DhRqVyX8y5ElPDXJDw%2Flarge.jpg&width=640,"Available for sale from Priscilla Fowler Fine Art, Hayden Senter, Find Lies to Live (ca. 2017), Screenprint, 26 1/2 × 21 in",https://www.artsy.net/artwork/hayden-senter-find-lies-to-live,26 1/2 in,21 in,,Hayden Senter,Print,ca. 2017,250,USD,https://schema.org/InStock
http://schema.org,Product,David Baird | Pizza Box #3 (2021) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F12Kh46p34Lqc1kGC1KYo_A%2Flarge.jpg&width=419,"Available for sale from Priscilla Fowler Fine Art, David Baird, Pizza Box #3 (2021), Cardboard and wood, 16 × 16 × 14 in",https://www.artsy.net/artwork/david-baird-pizza-box-number-3,16 in,16 in,14 in,David Baird,Sculpture,2021,750,USD,https://schema.org/InStock
http://schema.org,Product,William H. Thielen | Untitled No 189 (looking for rhyme or reason) (2002) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FN7PuMb4pH3ggMVfjj_nCgg%2Flarge.jpg&width=507,"Available for sale from Priscilla Fowler Fine Art, William H. Thielen, Untitled No 189 (looking for rhyme or reason) (2002), Acrylic on paper, 29 × 23 in",https://www.artsy.net/artwork/william-h-thielen-untitled-no-189-looking-for-rhyme-or-reason,29 in,23 in,,William H. Thielen,Painting,2002,3000,USD,https://schema.org/InStock
http://schema.org,Product,Daniel Mauk | Kitty (2021) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F6dkkqBygjh9XcgaSPc-Dmg%2Flarge.jpg&width=478,"Available for sale from Priscilla Fowler Fine Art, Daniel Mauk, Kitty (2021), Oil on paper, 11 × 8 in",https://www.artsy.net/artwork/daniel-mauk-kitty,11 in,8 in,,Daniel Mauk,"Drawing, Collage or other Work on Paper",2021,500,USD,https://schema.org/InStock
http://schema.org,Product,Robert Mirek | Strands No. 453 (2010) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fnf6I4zDNzdplm77jEhH-6A%2Flarge.jpg&width=257,"Available for sale from Priscilla Fowler Fine Art, Robert Mirek, Strands No. 453 (2010), Mixed media, 3 3/4 × 18 3/4 × 4 3/4 in",https://www.artsy.net/artwork/robert-mirek-strands-no-453-1,3 3/4 in,18 3/4 in,4 3/4 in,Robert Mirek,Installation,2010,1400,USD,https://schema.org/InStock
http://schema.org,Product,Priscilla Fowler | Lunch Hour (ca. 1999) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=477&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FXhmUZES6-aqV4-sNS43hKQ%2Flarge.jpg&width=640,"Available for sale from Priscilla Fowler Fine Art, Priscilla Fowler, Lunch Hour (ca. 1999), Oil on Canvas, 36 × 48 in",https://www.artsy.net/artwork/priscilla-fowler-lunch-hour,36 in,48 in,,Priscilla Fowler,Painting,ca. 1999,800,USD,https://schema.org/InStock
http://schema.org,Product,Joseph Watson | Morning Rush (2005) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=170&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FbwQA1RtG3ZpwjzLSNL7Vtg%2Flarge.jpg&width=640,"Available for sale from Priscilla Fowler Fine Art, Joseph Watson, Morning Rush (2005), Pencil on paper, 7 1/2 × 28 in",https://www.artsy.net/artwork/joseph-watson-morning-rush,7 1/2 in,28 in,,Joseph Watson,"Drawing, Collage or other Work on Paper",2005,2000,USD,https://schema.org/InStock
http://schema.org,Product,Joseph Watson | The Main Street (2018) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=318&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FC3-RIlkWrbrN8Eqol9TR6A%2Flarge.jpg&width=640,"Available for sale from Priscilla Fowler Fine Art, Joseph Watson, The Main Street (2018), Acrylic on Canvas, 18 × 36 in",https://www.artsy.net/artwork/joseph-watson-the-main-street,18 in,36 in,,Joseph Watson,Painting,2018,2500,USD,https://schema.org/InStock
http://schema.org,Product,Virginia Derryberry | Expect the Unexpected (2017) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=251&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F2B7UXx4Xe-VyhV5-uf_aXA%2Flarge.jpg&width=640,"Available for sale from Priscilla Fowler Fine Art, Virginia Derryberry, Expect the Unexpected (2017), Oil on canvas with attached found object and canvas r…",https://www.artsy.net/artwork/virginia-derryberry-expect-the-unexpected,36 in,96 in,,Virginia Derryberry,Painting,2017,6000,USD,https://schema.org/InStock
http://schema.org,Product,Dr. R | Creating a Dream; Nouveau avian Pythagorum (2018) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FDqcaJN_5DZVylKFvqr438g%2Flarge.jpg&width=640,"Available for sale from Priscilla Fowler Fine Art, Dr. R, Creating a Dream; Nouveau avian Pythagorum (2018), Acrylic, Oil, and Spray Paint, 48 × 48 in",https://www.artsy.net/artwork/dr-r-creating-a-dream-nouveau-avian-pythagorum,48 in,48 in,,Dr. R,Painting,2018,3300,USD,https://schema.org/InStock
http://schema.org,Product,3 Baad Sheep | Laugh Again Punk (2010) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=640&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FPnN30jmyw_NQm_4tDrobBw%2Flarge.jpg&width=599,"Available for sale from Priscilla Fowler Fine Art, 3 Baad Sheep, Laugh Again Punk (2010), Mixed media, 31 × 29 in",https://www.artsy.net/artwork/3-baad-sheep-laugh-again-punk,31 in,29 in,,3 Baad Sheep,Painting,2010,6000,USD,https://schema.org/InStock
http://schema.org,Product,Cheryl Magellen | Desert Icon (2022) | Available for Sale | Artsy,https://d7hftxdivxxvm.cloudfront.net?height=638&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FgZmkkO8-EVcSd9WUYGq-cQ%2Flarge.jpg&width=640,"Available for sale from Priscilla Fowler Fine Art, Cheryl Magellen, Desert Icon (2022), Acrylic on panel, 12 × 12 in",https://www.artsy.net/artwork/cheryl-magellen-desert-icon-1,12 in,12 in,,Cheryl Magellen,Painting,2022,575,USD,https://schema.org/InStock
